title_id,author_id,title,volumes,publisher_location,publisher_name,publication_year,first_name,middle_name,last_name,alt_name,birth_year,death_year,gender
200,96,Madame Silva's Secret,3,London,Hurst and Blackett,1869,Elizabeth,Darby,Eiloart,Adams (maiden name); Mrs. C. J. G. Eiloart (familiar name),1827.0,1898.0,F
201,96,Meg,3,London,Hurst and Blackett,1868,Elizabeth,Darby,Eiloart,Adams (maiden name); Mrs. C. J. G. Eiloart (familiar name),1827.0,1898.0,F
202,96,St. Bede's,3,London,Hurst and Blackett,1870,Elizabeth,Darby,Eiloart,Adams (maiden name); Mrs. C. J. G. Eiloart (familiar name),1827.0,1898.0,F
204,1179,Northern Roses: A Yorkshire Story,3,London,Hurst and Blackett,1868,Sarah,Stickney,Ellis,Strickney (maiden name),1799.0,1872.0,F
205,1708,"The Emigrant's Wife: or, One in Ten Thousand",3,London,Bentley,1871,James,,Conroy,,,,M
206,1,Englewood House,3,London,Hurst and Blackett,1868,,,Anonymous,Anon. (abbreviation),,,U
207,1709,Episodes in an Obscure Life: Being Experiences in the Tower Hamlets,3,London,Alexander Strahan,1871,Richard,,Rowe,Edward Howe (pseudonym); Charles Camden (pseudonym),1828.0,1879.0,M
208,68,Equal to Either Fortune: A Novel,3,London,Tinsley Brothers,1869,Janet,,Maughan,Story (married name),1828.0,1926.0,F
209,605,Ereighda Castle: A Novel,3,London,Chapman and Hall,1870,Geraldine,Penrose,Fitzgerald,Naseby (pseudonym); Frances A. Gerard (pseudonym),1846.0,1939.0,F
210,1986,Erick Thorburn,3,London,Hurst and Blackett,1869,Mary,Eliza,Bramston,,1841.0,1912.0,F
211,98,Macaria,3,London,Saunders and Otley,1864,Augusta,Jane,Evans,Wilson (married name),1835.0,1909.0,F
212,168,Eveline,3,London,Hurst and Blackett,1863,Alice,,King,,1839.0,1894.0,F
213,1,Family Pride: A Novel,3,London,Tinsley Brothers,1871,,,Anonymous,Anon. (abbreviation),,,U
214,103,After Baxtow's Death: A Novel,3,London,Tinsley Brothers,1870,William,Morley,Farrow,,1839.0,1877.0,M
215,103,Giant Dispair,3,London,Tinsley Brothers,1868,William,Morley,Farrow,,1839.0,1877.0,M
216,103,Not Time's Fool,3,London,Tinsley Brothers,1868,William,Morley,Farrow,,1839.0,1877.0,M
217,2375,Velvet Lawn: A Novel,3,London,Saunders and Otley,1864,Charles,Warren,Adams,Charles Felix (pseudonym),1833.0,1903.0,M
218,105,"Felix Holt, the Radical",3,Edinburgh,Blackwood,1866,George,,Eliot,(pseudonym); Mary Anne Evans (legal name); Cross (married name),1819.0,1880.0,F
219,106,"Bent, not Broken: A Tale",3,London,Tinsley Brothers,1867,George,Manville,Fenn,,1831.0,1909.0,M
220,106,By Birth a Lady: A Tale,3,London,Tinsley Brothers,1871,George,Manville,Fenn,,1831.0,1909.0,M
221,106,Mad: A Story of Dust and Ashes,3,London,Tinsley Brothers,1868,George,Manville,Fenn,,1831.0,1909.0,M
222,106,The Sapphire Cross: A Novel,3,London,Tinsley Brothers,1871,George,Manville,Fenn,,1831.0,1909.0,M
223,106,Webs in the Way,3,London,Tinsley Brothers,1867,George,Manville,Fenn,,1831.0,1909.0,M
224,1770,"The First Temptation: or, ""Eritis sicut Deus."" A Philosophical Romance",3,London,T. C. Newby,1863,Wilhelmine,,Canz,,1815.0,1901.0,F
225,107,Love or Hatred: A Novel,3,London,T. C. Newby,1871,Fanny,E.,Fisher,Lindsay (maiden name),,,F
226,108,Beauty Talbot,3,London,Bentley,1870,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
227,108,Diana Gay: The History of a Young Lady,3,London,Tinsley Brothers,1868,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
228,108,Jenny Bell: A Story,3,London,Bentley,1866,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
229,108,Never Forgotten,3,London,Chapman and Hall,1865,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
230,108,The Second Mrs. Tillotson: A Story,3,London,Tinsley Brothers,1866,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
231,108,Seventy-Five Brooke Street: A Story,3,London,Tinsley Brothers,1867,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
232,108,The Dear Girl,3,London,Tinsley Brothers,1868,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
233,108,Two Fair Daughters,3,London,Hurst and Blackett,1871,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
234,229,"Five Hundred Pounds Reward, by a Barrister",3,London,Bentley,1867,William,Knox,Wigram,A Barrister (pseudonym),1825.0,1885.0,M
235,258,Florian's Husband,3,London,Hurst and Blackett,1863,Barbara,,Gunn,,,,F
236,51,Folle Farine,3,London,Chapman and Hall,1871,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
237,109,Cut Adrift: A Novel,3,London,Bentley,1869,Albany,de Grenier de,Fonblanque,,1830.0,1924.0,M
238,1,For Ever: A Story of English Country Life. By a Clergyman,3,London,Hurst and Blackett,1864,,,Anonymous,Anon. (abbreviation),,,U
239,621,For Richer for Poorer,3,London,"Smith, Elder",1870,Harriet,,Parr,Holme Lee (pseudonym),1828.0,1900.0,F
240,110,Drawn from Life,3,London,Hurst and Blackett,1870,Archibald,,Forbes,,1838.0,1900.0,M
241,59,Forgotten by the World,3,London,Hurst and Blackett,1870,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
242,111,Fair Women,3,London,Hurst and Blackett,1867,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
243,111,From Olympus to Hades,3,London,Hurst and Blackett,1868,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
244,111,My Hero: A Novel,3,London,Hurst and Blackett,1870,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
245,112,Earl's Dene,3,Edinburgh,Blackwood,1870,Robert,Edward,Francillon,,1841.0,1919.0,M
246,113,The Lost Manuscript: A Novel,3,London,Chapman and Hall,1865,Gustav,,Freytag,,1816.0,1895.0,M
247,1709,Friends and Acquaintances,3,London,Alexander Strahan,1871,Richard,,Rowe,Edward Howe (pseudonym); Charles Camden (pseudonym),1828.0,1879.0,M
248,114,One of Two: A Novel,3,London,Sampson Low,1871,James,Hain,Friswell,,1825.0,1878.0,M
249,115,A Stormy Life: A Novel,3,London,Bentley,1867,Lady Georgiana,,Fullerton,Leveson-Gower (maiden name),1812.0,1885.0,F
250,115,Constance Sherwood: An Autobiography of the Sixteenth Century,3,London,Bentley,1865,Lady Georgiana,,Fullerton,Leveson-Gower (maiden name),1812.0,1885.0,F
251,115,Mrs. Gerald's Niece,3,London,Bentley,1869,Lady Georgiana,,Fullerton,Leveson-Gower (maiden name),1812.0,1885.0,F
252,115,Too Strange not to be True: A Tale,3,London,Bentley,1864,Lady Georgiana,,Fullerton,Leveson-Gower (maiden name),1812.0,1885.0,F
253,116,Down in Devon: A Pastoral,3,London,Skeet,1869,Stephen,Watson,Fullom,S. W. Fullom (familiar name),1816.0,1872.0,M
254,116,For Love or Money: A Novel,3,London,Skeet,1865,Stephen,Watson,Fullom,S. W. Fullom (familiar name),1816.0,1872.0,M
255,116,Time will Tell: A Story of Society,3,London,Bentley,1868,Stephen,Watson,Fullom,S. W. Fullom (familiar name),1816.0,1872.0,M
256,264,Gage of Honour: A Tale of the Great Mutiny,3,London,Tinsley Brothers,1869,James,Torrington,Newell,,,,M
257,587,The Crust and the Cake,3,London,Alexander Strahan,1869,Isabella,,Mayo,Fyvie (maiden name); Edward Garrett (pseudonym),1843.0,1914.0,F
258,587,The Occupations of Retired Life,3,London,Tinsley Brothers,1868,Isabella,,Mayo,Fyvie (maiden name); Edward Garrett (pseudonym),1843.0,1914.0,F
259,118,Waverney Court: A Novel,3,London,Chapman and Hall,1869,George,W.,Garrett,,,,M
260,119,Doctor Harold,3,London,Hurst and Blackett,1866,Caroline,Leigh,Gascoigne,Smith (maiden name),1813.0,1883.0,F
261,120,Sylvia's Lovers,3,London,"Smith, Elder",1863,Elizabeth,Cleghorn,Gaskell,Stevenson (maiden name); Mrs. Gaskell (familiar name),1810.0,1865.0,F
262,1705,Gerald Hastings of Barton,3,London,Tinsley Brothers,1870,,,BTAO No Appeal,,,,U
263,121,Dangerous Connexions: A Novel,3,London,John Maxwell,1864,Charles,,Gibbon,,1843.0,1890.0,M
264,121,For Lack of Gold: A Novel,3,London,Blackie,1871,Charles,,Gibbon,,1843.0,1890.0,M
265,121,Robin Gray: A Novel,3,London,Blackie,1869,Charles,,Gibbon,,1843.0,1890.0,M
266,122,King's Baynard,3,London,Hurst and Blackett,1866,Mary,Ann Danet,Gifford,,,,F
267,122,Trials of an Heiress,3,London,Hurst and Blackett,1869,Mary,Ann Danet,Gifford,,,,F
268,123,"The Inquisitor: or, The Struggle in Ferrara. An Historical Romance",3,London,Tinsley Brothers,1870,William,,Gilbert,,1804.0,1890.0,M
269,123,The Landlord of the Sun: A Novel,3,London,Bentley,1871,William,,Gilbert,,1804.0,1890.0,M
270,123,Martha,3,London,Hurst and Blackett,1871,William,,Gilbert,,1804.0,1890.0,M
271,123,Sir Thomas Branston,3,London,Hurst and Blackett,1869,William,,Gilbert,,1804.0,1890.0,M
272,135,Gilbert Rugge,3,London,Hurst and Blackett,1866,Henry,,Jackson,,1831.0,1879.0,M
273,1706,Gold and Tinsel: A Novel,3,London,Tinsley Brothers,1870,Mrs. George,,Gladstone,,,,F
274,124,Annie Jennings: A Novel,3,London,Bentley,1870,Sarah,Jane,Mayne,Leslie Gore (pseudonym),,,F
275,125,"Mabeldean: or, Christianity Reversed: A Social, Political, and Theological Novel",3,London,Longman,1869,Thomas,Winter,Wood,Owen Gower (pseudonym),1818.0,1905.0,M
276,1,Grace's Fortune,3,London,Alexander Strahan,1868,,,Anonymous,Anon. (abbreviation),,,U
277,126,Lover and Husband,3,London,Skeet,1869,Mary,Louisa,Molesworth,Ennis Graham (pseudonym); Stewart (maiden name),1839.0,1921.0,F
278,127,Percy Talbot,3,London,Saunders and Otley,1864,George,,Graham,,,,M
279,128,First Love and Last Love: A Tale of the Indian Mutiny,3,London,Routledge,1868,James,,Grant,,1822.0,1887.0,M
280,128,The King's Own Borderers: A Military Romance,3,London,Routledge,1865,James,,Grant,,1822.0,1887.0,M
281,128,Lady Wedderburn's Wish: A Tale of the Crimean War,3,London,Tinsley Brothers,1870,James,,Grant,,1822.0,1887.0,M
282,128,Only an Ensign: A Tale of the Retreat from Cabul,3,London,Tinsley Brothers,1871,James,,Grant,,1822.0,1887.0,M
283,128,Second to None: A Military Romance,3,London,Routledge,1864,James,,Grant,,1822.0,1887.0,M
284,128,The Girl He Married,3,London,Tinsley Brothers,1869,James,,Grant,,1822.0,1887.0,M
285,128,"White Cockade: or, Faith and Fortitude",3,London,Routledge,1867,James,,Grant,,1822.0,1887.0,M
286,129,Never--For Ever,3,London,Bentley,1867,Eleanor,Frances,Le Fanu,Russell Gray (pseudonym); Robertson (married name),1845.0,1903.0,F
287,129,Up and Down the World: A Novel,3,London,Tinsley Brothers,1869,Eleanor,Frances,Le Fanu,Russell Gray (pseudonym); Robertson (married name),1845.0,1903.0,F
288,130,Treason at Home: A Novel,3,London,T. C. Newby,1865,Mrs.,,Greenough,,,,F
289,131,Humphrey Dyot,3,London,Sampson Low,1867,James,,Greenwood,Amateur Casual (pseudonym),1832.0,1929.0,M
290,132,In Vain,3,London,Hurst and Blackett,1868,Heraclitus,,Grey,,,,M
291,133,"Good Society: or, Contrasts of Character",3,London,Hurst and Blackett,1863,Catherine,Maria,Grey,Grindall (maiden name); Mrs. Grey (familiar name); Mrs. Colonel Grey (familiar name),1798.0,1870.0,F
292,2588,Love's Sacrifice,3,London,Hurst and Blackett,1868,Maria,Georgina,Grey,Shirreff (maiden name); Mrs. William Grey (married name),1816.0,1906.0,F
293,134,Maud Mainwaring: A Novel,3,London,Saunders and Otley,1867,Cecil,,Griffith,(pseudonym); Mrs. S. Beckett (legal name),,,F
294,134,The Uttermost Farthing: A Novel,3,London,Saunders and Otley,1865,Cecil,,Griffith,(pseudonym); Mrs. S. Beckett (legal name),,,F
295,134,Valentine Forde: A Novel,3,London,Tinsley Brothers,1869,Cecil,,Griffith,(pseudonym); Mrs. S. Beckett (legal name),,,F
296,134,Victory Deane: A Novel,3,London,Saunders and Otley,1866,Cecil,,Griffith,(pseudonym); Mrs. S. Beckett (legal name),,,F
297,228,Guy Waterman: A Novel,3,London,Tinsley Brothers,1864,John,,Saunders,,1811.0,1895.0,M
298,69,Hagar,3,London,Hurst and Blackett,1870,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
299,136,Wenderholme: A Story of Lancashire and Yorkshire,3,Edinburgh,Blackwood,1869,Philip,Gilbert,Hamerton,A. Segrave (pseudonym),1834.0,1894.0,M
300,137,Philo: A Romance of Life in the First Century,3,London,Saunders and Otley,1867,Rev. John,H.,Hamilton,,1800.0,1884.0,M
301,103,Hamperton the Financier,3,London,Skeet,1867,William,Morley,Farrow,,1839.0,1877.0,M
302,139,A Country Visit: A Tale,3,London,T. C. Newby,1863,Charlotte,,Hardcastle,,,,F
303,139,A Troubled Stream: A Story,3,London,T. C. Newby,1866,Charlotte,,Hardcastle,,,,F
304,140,Bright To-Morrow,3,London,T. C. Newby,1869,Wallace,J.,Harding,,,,M
305,141,A Hero's Work,3,London,Hurst and Blackett,1868,Lady Duffus,,Hardy,Mary Anne MacDowell (maiden name); Addlestone Hill (pseudonym),1824.0,1891.0,F
306,141,Daisy Nichol: A Novel,3,London,Sampson Low,1870,Lady Duffus,,Hardy,Mary Anne MacDowell (maiden name); Addlestone Hill (pseudonym),1824.0,1891.0,F
307,141,Paul Wynter's Sacrifice,3,London,Hurst and Blackett,1869,Lady Duffus,,Hardy,Mary Anne MacDowell (maiden name); Addlestone Hill (pseudonym),1824.0,1891.0,F
308,142,The Lily and the Rose: A Tale of the Untruth of a True Heart,3,London,Tinsley Brothers,1870,Gabriel,H.,Harwood,,,,M
309,143,"Miss Jane, the Bishop's Daughter",3,London,Bentley,1867,John,Berwick,Harwood,,1829.0,1899.0,M
310,144,Against the Stream,3,London,T. C. Newby,1866,Joseph,,Hatton,,1841.0,1907.0,M
311,144,Bitter Sweets: A Love Story,3,London,Tinsley Brothers,1865,Joseph,,Hatton,,1841.0,1907.0,M
312,144,The Tallants of Barton: A Tale of Fortune and Finance,3,London,Tinsley Brothers,1867,Joseph,,Hatton,,1841.0,1907.0,M
313,227,"Hazel Combe: or, The Golden Rule",3,London,Tinsley Brothers,1863,Matilda,Charlotte,Houstoun,Mrs. Houstoun (familiar name),1815.0,1892.0,F
314,145,Sophy Laurie: A Novel,3,London,John Maxwell,1865,William,Carew,Hazlitt,,1834.0,1913.0,M
315,146,"Lakeville: or, Substance and Shadow",3,London,Sampson Low,1871,Mary,,Healy,Bigot (married name),,,F
316,135,Hearth Ghosts,3,London,Sampson Low,1871,Henry,,Jackson,,1831.0,1879.0,M
317,147,Edith's Marriage,3,London,Hurst and Blackett,1867,Arnold,,Heath,,,,M
318,147,A Thorn in His Side: A Novel,3,London,Chapman and Hall,1868,Arnold,,Heath,,,,M
319,45,The Heir Expectant,3,London,Hurst and Blackett,1870,Isabella,Neil,Harwood,Ross Neil (pseudonym),1837.0,1888.0,F
320,51,"Held in Bondage: or, Granville de Vigne. A Tale of the Day",3,London,Tinsley Brothers,1863,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
321,1741,"Helen Cameron: or, From Grub to Butterfly",3,London,Chapman and Hall,1871,,,Stallybrass,,,,U
322,148,Gaspar Trenchard: A Novel,3,London,John Maxwell,1864,Samuel,Bracebridge,Hemyng,,1841.0,1901.0,M
323,149,All But Lost: A Novel,3,London,Tinsley Brothers,1869,George,Alfred,Henty,G. A. Henty (familiar name),1832.0,1902.0,M
324,1200,The Heronry: A Tale,3,London,T. C. Newby,1864,Knightley,William,Horlock,Scrutator (pseudonym),,,M
325,69,Hester's Sacrifice,3,London,Hurst and Blackett,1866,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
326,261,Hidden Fire: A Novel,3,London,Tinsley Brothers,1867,Frances,,Brough,Whiteside (maiden name),1803.0,1897.0,F
327,260,The Hidden Sin: A Novel,3,London,Bentley,1866,Frances,,Browne,,1816.0,1879.0,F
328,150,Falsely True: A Novel,3,London,Tinsley Brothers,1870,Frances,Cashel,Hoey,Frances Sarah Johnston (maiden name),1830.0,1908.0,F
329,150,A House of Cards: A Novel,3,London,Tinsley Brothers,1868,Frances,Cashel,Hoey,Frances Sarah Johnston (maiden name),1830.0,1908.0,F
330,151,Golden Bait: A Novel,3,London,Tinsley Brothers,1871,Henry,,Holl,,,,M
331,151,More Secrets Than One: A Novel,3,London,Sampson Low,1864,Henry,,Holl,,,,M
332,151,The King's Mail,3,London,Sampson Low,1863,Henry,,Holl,,,,M
333,151,White Favour: A Novel,3,London,Sampson Low,1866,Henry,,Holl,,,,M
334,152,Lesley's Guardians,3,London,Macmillan,1864,Augusta,,Webster,Cecil Home (pseudonym); Julia Augusta Davies (maiden name),1837.0,1894.0,F
335,153,Ethel's Romance: A Novel,3,London,Charles W. Wood,1868,Matilda,,Homersham,,,,F
336,154,Rington Priory: A Tale,3,London,Saunders and Otley,1864,Ethel,,Hone,,,,F
337,155,Captain Masters' Children: A Novel,3,London,Sampson Low,1865,Tom,,Hood,,1835.0,1874.0,M
338,155,A Golden Heart,3,London,Tinsley Brothers,1867,Tom,,Hood,,1835.0,1874.0,M
339,155,The Lost Link: A Novel,3,London,Tinsley Brothers,1868,Tom,,Hood,,1835.0,1874.0,M
340,155,Love and Valour,3,London,Hurst and Blackett,1871,Tom,,Hood,,1835.0,1874.0,M
341,155,Money's Worth: A Novel,3,London,Tinsley Brothers,1870,Tom,,Hood,,1835.0,1874.0,M
342,156,William Bathurst,3,London,Hurst and Blackett,1865,Lewis,,Hough,,1829.0,1909.0,M
343,157,The Cost of Caergwyn,3,London,Hurst and Blackett,1864,Mary,,Howitt,Botham (maiden name),1799.0,1888.0,F
344,158,Woodburn Grange: A Story,3,London,Charles W. Wood,1867,William,,Howitt,,1792.0,1879.0,M
345,51,Idalia: A Romance,3,London,Chapman and Hall,1867,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
346,99,Is it a Blot?,3,London,T. C. Newby,1867,Sir Martin,Archer,Shee,,1769.0,1850.0,M
347,2581,Is Lady Clara Dead?: A Novel,3,London,F. Enos Arnold,1871,Gertrude,,Fenton,Annie Maria Gertrude Thomas (maiden name),1843.0,1884.0,F
348,1213,"Jabez Oliphant: or, The Modern Prince",3,London,Bentley,1870,John,Holme,Burrow,,,,M
349,919,James Gordon's Wife,3,London,Hurst and Blackett,1871,Ellen,Georgiana,Clutton-Brock,Eyre (maiden name),1845.0,1894.0,F
350,69,Janita's Cross,3,London,Hurst and Blackett,1864,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
351,159,Live it Down: A Story of the Light Lands,3,London,Hurst and Blackett,1863,John,Cordy,Jeaffreson,,1831.0,1901.0,M
352,159,A Noble Woman,3,London,Hurst and Blackett,1868,John,Cordy,Jeaffreson,,1831.0,1901.0,M
353,159,Not Dead Yet,3,London,Hurst and Blackett,1864,John,Cordy,Jeaffreson,,1831.0,1901.0,M
354,69,Jeanie's Quiet Life,3,London,Hurst and Blackett,1868,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
355,160,Thyra Gascoigne,3,London,Tinsley Brothers,1863,Elizabeth,Janet,Jenings,Plues (maiden name); Wickliffe Lane (pseudonym),1818.0,1863.0,F
356,161,Two French Marriages,3,London,"Smith, Elder",1868,Henrietta,Camilla,Jenkin,Jackson (maiden name); Mrs. Henry Jenkin (familiar name),1807.0,1885.0,F
357,162,Up and Down in the World,3,London,Skeet,1863,William,Blanchard,Jerrold,,1826.0,1884.0,M
358,163,Old Trinity: A Story of Real Life,3,London,Bentley,1867,T.,Mason,Jones,,,,U
359,45,Kathleen,3,London,Hurst and Blackett,1869,Isabella,Neil,Harwood,Ross Neil (pseudonym),1837.0,1888.0,F
360,164,Beatrice,3,London,Hurst and Blackett,1865,Julia,,Kavanagh,,1824.0,1877.0,F
361,164,Dora,3,London,Hurst and Blackett,1868,Julia,,Kavanagh,,1824.0,1877.0,F
362,164,Queen Mab,3,London,Hurst and Blackett,1863,Julia,,Kavanagh,,1824.0,1877.0,F
363,164,Silvia,3,London,Hurst and Blackett,1870,Julia,,Kavanagh,,1824.0,1877.0,F
364,164,Sybil's Second Love,3,London,Hurst and Blackett,1867,Julia,,Kavanagh,,1824.0,1877.0,F
365,165,Oldbury,3,London,Macmillan,1869,Annie,,Keary,,1825.0,1879.0,F
366,166,Taming a Shrew: A Novel,3,London,T. C. Newby,1863,Conway,,Keith,,,,M
367,167,Alice Ferrar: A Novel,3,London,T. C. Newby,1865,Ellinor,J.,Kelly,,,,F
368,168,The Lady of Winburne,3,London,Hurst and Blackett,1865,Alice,,King,,1839.0,1894.0,F
369,168,Queen of Herself,3,London,Hurst and Blackett,1871,Alice,,King,,1839.0,1894.0,F
370,168,Sir Tristram's Will,3,London,Hurst and Blackett,1867,Alice,,King,,1839.0,1894.0,F
371,169,Mademoiselle Mathilde,3,London,Bradbury and Evans,1868,Henry,,Kingsley,,1830.0,1876.0,M
372,169,Silcote of Silcotes,3,London,Macmillan,1867,Henry,,Kingsley,,1830.0,1876.0,M
373,169,Stretton: A Novel,3,London,Tinsley Brothers,1869,Henry,,Kingsley,,1830.0,1876.0,M
374,169,The Hillyars and the Burtons: A Story of Two Families,3,London,Macmillan,1865,Henry,,Kingsley,,1830.0,1876.0,M
375,170,Adventures of an Arcot Rupee,3,London,Saunders and Otley,1867,C.,F.,Kirby,,,,U
376,171,Monks of Monks' Own: A Novel,3,London,Sampson Low,1870,Legh,,Knight,,,,U
377,172,"Oswald Hastings: or, The Adventures of a Queen's Aide-de-Camp",3,London,Hurst and Blackett,1863,Col. William,Wallingford,Knollys,,1833.0,1904.0,M
378,173,Bygone Days: An Old Man's Reminiscences,3,London,Chapman and Hall,1871,W.,von,Kugelyen,,,,U
379,143,Lady Flavia,3,London,Bentley,1865,John,Berwick,Harwood,,1829.0,1899.0,M
380,174,Longleat,3,London,Sampson Low,1870,Elleray,,Lake,(pseudonym?); Mrs. David Armstrong (married name),,,F
381,917,Screw Loose,3,London,Bentley,1868,John,Byrne Leicester,Warren,Baron de Tabley; William P. Lancaster (pseudonym),1835.0,1895.0,M
382,176,Kimberwell House: A Novel,3,London,Chapman and Hall,1871,Robert,,Hudson,,,,M
